"ID","Created Date","Updated Date","Owner","project","slug","team","projectLead","completionDate","status","projectType","Project Details - Admin","company","brief","contact","Project Details - Client","lead","confirmation","productionBudget","documentation","projectCompletionForm","docSigned","projSigned","Project Calendar - Admin","statsSheet","link-projects-project","Project Calendar - Client"
"75223d51-0818-4054-9e85-cf951edd0ca9",2022-11-28T18:38:50Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Magna MENA - Web Development","65850","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""8055f94c-ed6b-43cf-b3aa-659c790942a8""]",,2022-08-31T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/65850","02e81c6c-f768-42f0-85fd-2d5f73a5b2b3",,"c682400b-8d43-4a04-8e24-0525ceafb08b","/project/65850","5c084634-6869-4e43-a13e-fbede7b594d4",,0,,,,,"/dashboard-calendar/65850",,"65850","/calendar/65850"
"7544f45a-70ac-4d7f-af67-483ff8f2fe7d",2023-11-24T07:04:03Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Kuwait Build 2024","46381","[""c2b5f7ae-8db7-4f98-ba73-b2dbc1c40375"",""5c084634-6869-4e43-a13e-fbede7b594d4"",""9f3c0fa1-d627-46e1-af60-4cb88b4e682c"",""ccd8178e-6954-4b63-9ea3-6f8c601b9580""]",,2024-05-10T20:00:00Z,"Completed","1b8811dd-d1b8-4282-a76f-943dcc15d3a3","/dashboard-project/46381","5ce89196-d503-4960-a087-3d0d94018925",,"16175fb6-e901-4dec-af79-0038f4ca4d43","/project/46381","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,,,,,"/dashboard-calendar/46381",,"46381","/calendar/46381"
"7658662f-5d67-42b0-9843-32b421336474",2022-11-30T20:33:56Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Lisaf - Web Development","26245","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""8055f94c-ed6b-43cf-b3aa-659c790942a8""]",,2022-05-25T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/26245","1c17a651-2ecb-4a39-9a83-119a3bca2a99",,"803f164d-0d2e-4313-9948-4898399c4221","/project/26245","5c084634-6869-4e43-a13e-fbede7b594d4",,0,,,,,"/dashboard-calendar/26245",,"26245","/calendar/26245"
"773c054e-a591-4cd3-81e6-afb2e5e0008d",2023-02-20T19:00:07Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","EventX - Web Design & Development","45049","[""5c084634-6869-4e43-a13e-fbede7b594d4""]",,2024-06-29T20:00:00Z,"Cancelled","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/45049","f9c4b9cf-50cd-44a2-ba40-f853a021b41f",,"2969a5b1-27f4-4a9e-bde4-8ee5ecf4dd85","/project/45049","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,,,,,"/dashboard-calendar/45049",,"45049","/calendar/45049"
"7bf7793a-348c-4d25-91ab-d507e538da34",2025-07-13T12:45:19Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Code DXP APP","372553","[""7f710291-8033-444e-99e9-424cc4da2bc0"",""fe2063d6-6159-4e5b-b80f-aa2c76ba4152"",""a25ca145-086d-426e-9d64-e6f1a13f5a29""]",,2025-10-30T20:00:00Z,"In Progress","406585ca-1f8d-426d-bea3-2cdda83737fd","/dashboard-project/372553","c4723d06-5b05-482c-b318-5472ec4c334f",,"811d9bc0-b2ec-4873-bcf5-5cee1666da43","/project/372553","8055f94c-ed6b-43cf-b3aa-659c790942a8",false,0,,,,,"/dashboard-calendar/372553",,"372553","/calendar/372553"
"7cdb07dc-cf4f-44f1-a63f-8cf5d6220776",2024-06-24T07:00:23Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","LK IT Consultancy - Social Media Marketing","648362","[""bbfbe5c1-1ef3-4166-bdf4-96fc3f1e7255"",""5c084634-6869-4e43-a13e-fbede7b594d4"",""c0215e98-e7a9-4f3b-9af7-33d644f289fa""]",,2024-11-29T20:00:00Z,"Completed","3dfa2732-4093-4a45-b4a4-661907aeb0ef","/dashboard-project/648362","6b992c9d-755b-4c95-9666-1698f3926eec",,"bc19bd73-18a9-4c0c-9fcf-31f525c5ce10","/project/648362","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,"b71edebc-8c11-4ed4-8a9a-c5dacecfb063",,,,"/dashboard-calendar/648362",,"648362","/calendar/648362"
"7cdc565e-acfb-48a3-a6dd-ac092cad6cdf",2023-08-22T13:03:35Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Peacock Alley - Web Design & Development","27392","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""a3efb115-821a-43d3-94ad-afc4382a24df""]",,2023-11-13T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/27392","734506c8-4e02-428f-92a5-1f1a96a7cd28","<p>Waldorf Astoria</p><p>Editor X – Website Migration</p><p>Date: 3rd August 2023 Quotation 2023-017.3</p><p>Corporate Portfolio Website: peacockalleydifc.com</p>","d911a775-b8bb-474b-b9e9-aa7761832852","/project/27392","5c084634-6869-4e43-a13e-fbede7b594d4",true,2100,,,,,"/dashboard-calendar/27392",,"27392","/calendar/27392"
"7e94f384-b2ee-4166-8711-5eb68afff8fb",2022-11-20T12:43:06Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Mutant Marketing 2023","65551","[""bbfbe5c1-1ef3-4166-bdf4-96fc3f1e7255"",""5c084634-6869-4e43-a13e-fbede7b594d4"",""ccd8178e-6954-4b63-9ea3-6f8c601b9580"",""144e9bd2-9ce5-4a4a-8708-dd5671829b1f""]",,2023-12-30T20:00:00Z,"Completed","3dfa2732-4093-4a45-b4a4-661907aeb0ef","/dashboard-project/65551","426d8f37-fc41-444b-ab15-e9fc7bbb0933",,"f93f27cb-8874-4d4e-89f8-efbe91841fb2","/project/65551","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,,,,,"/dashboard-calendar/65551",,"65551","/calendar/65551"
"7f9ecd57-9c4e-4c12-add8-40926563ba59",2023-04-07T11:58:05Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Evention - Web Design & Development","20450","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""8055f94c-ed6b-43cf-b3aa-659c790942a8""]",,2021-10-24T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/20450","726d6386-df85-464d-ade3-03880360e851",,"f5ed00ea-534b-4bec-aa04-df0269fe43ec","/project/20450","5c084634-6869-4e43-a13e-fbede7b594d4",,0,,,,,"/dashboard-calendar/20450",,"20450","/calendar/20450"
"81f48ba6-cef9-4eac-8413-17dcb83d0693",2022-11-30T16:46:49Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","The Luxury Show 2024","11621","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""9f3c0fa1-d627-46e1-af60-4cb88b4e682c"",""ccd8178e-6954-4b63-9ea3-6f8c601b9580""]",,2024-10-30T20:00:00Z,"Cancelled","1b8811dd-d1b8-4282-a76f-943dcc15d3a3","/dashboard-project/11621","f9c4b9cf-50cd-44a2-ba40-f853a021b41f",,"2969a5b1-27f4-4a9e-bde4-8ee5ecf4dd85","/project/11621","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,,,,,"/dashboard-calendar/11621",,"11621","/calendar/11621"
"8211e995-80ac-46a6-b740-29ff7748d69d",2022-11-28T17:54:51Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Chivas Regal - Win A GOAT","46086","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""a3efb115-821a-43d3-94ad-afc4382a24df"",""8055f94c-ed6b-43cf-b3aa-659c790942a8""]",,2022-10-31T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/46086","c46a0b82-78f2-4142-8e25-a9f3f16bda0a",,"a4398a62-f9cf-405d-8754-cfecea3cc68e","/project/46086","5c084634-6869-4e43-a13e-fbede7b594d4",,0,,,,,"/dashboard-calendar/46086",,"46086","/calendar/46086"
"8258e745-6aa1-4076-80f8-42b7d2bbcfb4",2024-09-09T08:41:15Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Amarantica Oil - Social Media Marketing","580854","[""bbfbe5c1-1ef3-4166-bdf4-96fc3f1e7255"",""5c084634-6869-4e43-a13e-fbede7b594d4""]",,2024-12-30T20:00:00Z,"Completed","3dfa2732-4093-4a45-b4a4-661907aeb0ef","/dashboard-project/580854","46ec2c6f-c19b-4c82-982c-13b9cc6bb54c",,"f097d73b-3351-420a-a4f5-a3db48973a57","/project/580854","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,"39fe8677-a185-4e85-a6ea-16a7a8efb9a3",,,,"/dashboard-calendar/580854",,"580854","/calendar/580854"
"836ea390-4dcd-4459-99f4-949163c84b2d",2024-03-18T07:54:10Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Waldorf Astoria  - 3 F&B Subscription Forms","714435","[""a3efb115-821a-43d3-94ad-afc4382a24df""]",,2024-03-17T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/714435","734506c8-4e02-428f-92a5-1f1a96a7cd28",,"d911a775-b8bb-474b-b9e9-aa7761832852","/project/714435","a3efb115-821a-43d3-94ad-afc4382a24df",true,0,,,,,"/dashboard-calendar/714435",,"714435","/calendar/714435"
"83c4a0e6-bf6f-4d17-b0df-fe8e2c819cc4",2024-07-02T06:05:21Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Simply Forex - Content Creation","68078","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""ccd8178e-6954-4b63-9ea3-6f8c601b9580""]",,2024-07-18T20:00:00Z,"Completed","b003e890-c554-4cf2-b0c9-6c7a3eee8b3c","/dashboard-project/68078","f93f643b-5796-45aa-a79f-c8d0b609c130",,"7ac44f8a-6c52-4559-b16f-185332404de4","/project/68078","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,,,,,"/dashboard-calendar/68078",,"68078","/calendar/68078"
"84195ab2-f522-4cd0-9153-7520d31b3ffd",2025-01-15T08:41:51Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","The Restaurant & Food Show 2025 - Social Media Management & Performance Marketing","172437","[""a0e512da-decd-4d6e-9631-2e8896f892c0"",""4c285320-862d-44d0-b17a-794f7125db04""]",,2025-05-30T20:00:00Z,"Completed","3dfa2732-4093-4a45-b4a4-661907aeb0ef","/dashboard-project/172437","a9fcb0ef-847b-44f7-8e69-281f112d9134",,"d99df0dd-c3ad-490d-9751-ca53d782f349","/project/172437","e8a4bae8-98b5-49c6-8e6b-b26b1b3fc771",true,0,"ea9e4570-c3bd-43b4-962b-325c685c9a3b",,,,"/dashboard-calendar/172437",,"172437","/calendar/172437"
"85c1285d-72f5-4c35-9b5e-ce847d961053",2023-10-25T15:13:58Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Longitude 77 Screen Supply and Set Up","41639","[""77c8d6d6-afd6-42d7-ac13-78bdda0d9926"",""a3efb115-821a-43d3-94ad-afc4382a24df""]",,2023-11-29T20:00:00Z,"Completed","1b8811dd-d1b8-4282-a76f-943dcc15d3a3","/dashboard-project/41639","c46a0b82-78f2-4142-8e25-a9f3f16bda0a",,"ce43c726-29ab-409f-9653-bb6300499798","/project/41639","77c8d6d6-afd6-42d7-ac13-78bdda0d9926",true,0,,,,,"/dashboard-calendar/41639",,"41639","/calendar/41639"
"864421eb-96f9-41c9-b5f2-3c03c050b421",2023-06-01T11:13:21Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Mentora - Branding & Corporate Website","70817","[""bbfbe5c1-1ef3-4166-bdf4-96fc3f1e7255"",""a3efb115-821a-43d3-94ad-afc4382a24df"",""ccd8178e-6954-4b63-9ea3-6f8c601b9580""]",,2023-12-04T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/70817","baf0c249-c211-4d56-87d0-528aeed3e86e","<p>Mentora - Tutorial Website</p><p> </p><p>Corporate Pages</p><p>Responsive Breakpoints</p><p>Content Database &amp; Manager</p><p>3 Design Revisions</p>","b77bfebd-f845-4121-9848-af1191844e05","/project/70817","a3efb115-821a-43d3-94ad-afc4382a24df",true,,"d0388b16-254c-486e-b383-da1613ae0eb5",,,,"/dashboard-calendar/70817",,"70817","/calendar/70817"
"86543380-9076-4f2e-bb8a-c18009a899f1",2024-09-03T08:20:39Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","POB1 - Performance Marketing","237617","[""d1b97619-3275-4566-8d13-6b76d35ad1fb"",""86b14473-f7c1-45b3-abba-dacc255875fe""]",,2025-12-30T20:00:00Z,"In Progress","b4bae6d3-75e5-458b-8188-ced2388e559d","/dashboard-project/237617","e2b67c24-6545-4ed4-953f-06c53d8f6e6b",,"c8bb8fd9-7aa1-477a-ae96-453d0814ebcd","/project/237617","86b14473-f7c1-45b3-abba-dacc255875fe",false,0,,,,,"/dashboard-calendar/237617",,"237617","/calendar/237617"
"87cee302-feee-40bc-addb-c1c6f874b3ae",2022-11-30T17:19:55Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","National Day Animation","64372","[""c2b5f7ae-8db7-4f98-ba73-b2dbc1c40375"",""77c8d6d6-afd6-42d7-ac13-78bdda0d9926"",""144e9bd2-9ce5-4a4a-8708-dd5671829b1f""]",,2022-11-30T20:00:00Z,"Completed","c05a50bf-404d-49cd-be09-194e154c038f","/dashboard-project/64372","da2ffdb3-ae9d-4c1e-b6f3-259543b7583b","<p>National Day Animation</p>","62ad5828-b7af-4c48-89d8-408f0b8f3a52","/project/64372","5c084634-6869-4e43-a13e-fbede7b594d4",,0,,,,,"/dashboard-calendar/64372",,"64372","/calendar/64372"
"8b4a30bc-d901-4b60-9069-df52b64ecf8c",2023-12-14T13:05:26Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Patron - TV Rental & Install","45244","[""77c8d6d6-afd6-42d7-ac13-78bdda0d9926""]",,2024-02-07T20:00:00Z,"Completed","1b8811dd-d1b8-4282-a76f-943dcc15d3a3","/dashboard-project/45244","c46a0b82-78f2-4142-8e25-a9f3f16bda0a",,"ce43c726-29ab-409f-9653-bb6300499798","/project/45244","77c8d6d6-afd6-42d7-ac13-78bdda0d9926",true,0,,,,,"/dashboard-calendar/45244",,"45244","/calendar/45244"
"8bf74b33-c3b0-4eda-804a-3b3c11c27f66",2023-08-18T05:45:29Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","PATRÓN Tequila Buzzer Game","76737","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""77c8d6d6-afd6-42d7-ac13-78bdda0d9926"",""8055f94c-ed6b-43cf-b3aa-659c790942a8"",""144e9bd2-9ce5-4a4a-8708-dd5671829b1f"",""5d29f4a7-4e82-4141-9bad-b4a06a04571f"",""e29bb22d-c98b-402b-9b81-1551aa2adb26"",""11af1b74-7fd3-45bb-9d51-4dfe9c8a4055""]",,2023-08-17T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/76737","c46a0b82-78f2-4142-8e25-a9f3f16bda0a","<p>Game App  </p><p> Buzzer   Game   </p><p>Receipt   Scanner</p>","ce43c726-29ab-409f-9653-bb6300499798","/project/76737","77c8d6d6-afd6-42d7-ac13-78bdda0d9926",true,0,,,,,"/dashboard-calendar/76737",,"76737","/calendar/76737"
"8c51383c-8bd0-405d-a311-9b23ceff0d59",2025-05-25T10:18:13Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Elite Property DXB - Commercial & Residential Websites","656207","[""e29bb22d-c98b-402b-9b81-1551aa2adb26"",""7f710291-8033-444e-99e9-424cc4da2bc0"",""fe2063d6-6159-4e5b-b80f-aa2c76ba4152"",""9173e2da-ff7e-4268-a459-ce59dbafcddd"",""fb039e63-77a6-4ef4-9af0-552335788215"",""a25ca145-086d-426e-9d64-e6f1a13f5a29"",""89b1bd50-a9db-4d81-ae5c-f2f2e585766c"",""fca900e0-a536-4137-a77e-5a8025040e72""]",,2025-12-30T20:00:00Z,"In Progress","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/656207","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1",,"04be3f3e-1786-4d4b-a1cc-743721b3c18c","/project/656207","8055f94c-ed6b-43cf-b3aa-659c790942a8",false,0,,,,,"/dashboard-calendar/656207",,"656207","/calendar/656207"
"8d11d01d-a93b-4fca-9b75-ebc27d0c7892",2025-08-03T14:43:18Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Bid DXB","305169","[""7f710291-8033-444e-99e9-424cc4da2bc0"",""9173e2da-ff7e-4268-a459-ce59dbafcddd"",""89b1bd50-a9db-4d81-ae5c-f2f2e585766c""]",,2025-09-04T20:00:00Z,"Not Started","406585ca-1f8d-426d-bea3-2cdda83737fd","/dashboard-project/305169","426d8f37-fc41-444b-ab15-e9fc7bbb0933",,"f93f27cb-8874-4d4e-89f8-efbe91841fb2","/project/305169","8055f94c-ed6b-43cf-b3aa-659c790942a8",false,0,,,,,"/dashboard-calendar/305169",,,"/calendar/305169"
"8e2de7d8-45e4-4186-8e89-6c1de09e7730",2023-09-12T12:07:54Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Aesthetic Links - Web & App Design & Development","64684","[""bbfbe5c1-1ef3-4166-bdf4-96fc3f1e7255"",""8055f94c-ed6b-43cf-b3aa-659c790942a8"",""11af1b74-7fd3-45bb-9d51-4dfe9c8a4055"",""77c8d6d6-afd6-42d7-ac13-78bdda0d9926""]",,2024-08-30T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/64684","0504934a-00e2-435f-a2fa-8d03fb8cadbf",,"d9c85166-62d9-4071-b31c-fad47b65d8dd","/project/64684","77c8d6d6-afd6-42d7-ac13-78bdda0d9926",true,0,,,,,"/dashboard-calendar/64684",,"64684","/calendar/64684"
"8ea061bc-1fae-4555-917c-5bbb8d19e465",2024-05-13T18:33:53Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Kuwait Build 2025 - Creatives & Social Media Marketing","608344","[""ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c"",""5c084634-6869-4e43-a13e-fbede7b594d4"",""a3efb115-821a-43d3-94ad-afc4382a24df"",""36572779-d5f3-48c8-b437-cfa2e729351b"",""b916db3b-6f70-4c5d-90c2-18e74e31805e""]",,2025-05-30T20:00:00Z,"Completed","3dfa2732-4093-4a45-b4a4-661907aeb0ef","/dashboard-project/608344","5ce89196-d503-4960-a087-3d0d94018925",,"16175fb6-e901-4dec-af79-0038f4ca4d43","/project/608344","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,,,,,"/dashboard-calendar/608344",,"608344","/calendar/608344"
"8f5c11ff-b49d-4812-a8f3-339ee7a05279",2023-11-07T11:29:33Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","The Macallan Online Platform - Employee Handbook","63657","[""144e9bd2-9ce5-4a4a-8708-dd5671829b1f"",""77c8d6d6-afd6-42d7-ac13-78bdda0d9926""]",,2024-06-30T20:00:00Z,"Cancelled","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/63657","c46a0b82-78f2-4142-8e25-a9f3f16bda0a",,"ce43c726-29ab-409f-9653-bb6300499798","/project/63657","77c8d6d6-afd6-42d7-ac13-78bdda0d9926",true,0,,,,,"/dashboard-calendar/63657",,"63657","/calendar/63657"
"90f5bb8e-1da9-441f-b63b-1941b663318b",2025-05-15T10:24:10Z,2026-02-13T21:42:19Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Crypto Homes DXB - Social Media & Performance Marketing","29250","[""ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c"",""d1b97619-3275-4566-8d13-6b76d35ad1fb"",""86b14473-f7c1-45b3-abba-dacc255875fe"",""a1bf0c8d-7413-4891-861f-f83c093a57ef"",""01aa1d8a-504c-4f74-b0eb-16e63261cb39"",""94873ed1-9c45-497a-8260-be4ca80c41d6""]",,2025-05-30T20:00:00Z,"In Progress","3dfa2732-4093-4a45-b4a4-661907aeb0ef","/dashboard-project/29250","cc1e8c94-1f3d-4942-ba0a-3f5041a105cc","<p>Currently in Proposal Stages </p><p> </p><p>Once proposal and scope of work is approved, we&#x27;ll start with the brand launch initiatives </p>","bb57e6bb-2a9d-4787-8fdc-3c3768d54c8f","/project/29250","5c084634-6869-4e43-a13e-fbede7b594d4",false,0,,,,,"/dashboard-calendar/29250",,"29250","/calendar/29250"
"90f693b9-af56-47a1-9965-98bf0326b43e",2024-07-18T10:22:21Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Esperia Volleyball Academy LLC - Social Media & SEO Management","791373","[""e890acbb-f53f-4d19-8263-8c7b38ad6b2a"",""86b14473-f7c1-45b3-abba-dacc255875fe"",""a1bf0c8d-7413-4891-861f-f83c093a57ef"",""01aa1d8a-504c-4f74-b0eb-16e63261cb39"",""a3efb115-821a-43d3-94ad-afc4382a24df"",""94873ed1-9c45-497a-8260-be4ca80c41d6"",""c0215e98-e7a9-4f3b-9af7-33d644f289fa""]",,2024-12-29T20:00:00Z,"In Progress","3dfa2732-4093-4a45-b4a4-661907aeb0ef","/dashboard-project/791373","34a2f467-ef8e-4733-b6ad-7d176e614466",,"ac1aa822-9c18-4fe6-961f-636b23f63d3f","/project/791373","86b14473-f7c1-45b3-abba-dacc255875fe",false,0,,,,,"/dashboard-calendar/791373",,"791373","/calendar/791373"
"91d667d5-9b80-4251-b1eb-e0108a55f073",2023-01-20T11:53:58Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Caribbons - Editor X Migration","20748","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""a3efb115-821a-43d3-94ad-afc4382a24df"",""8055f94c-ed6b-43cf-b3aa-659c790942a8"",""5d29f4a7-4e82-4141-9bad-b4a06a04571f"",""e29bb22d-c98b-402b-9b81-1551aa2adb26"",""11af1b74-7fd3-45bb-9d51-4dfe9c8a4055""]",,2023-01-25T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/20748","0727493f-5631-41f1-8786-1418c05e5b85",,"2e27da2e-4363-4a71-9a3a-0a1745d8fe40","/project/20748","5c084634-6869-4e43-a13e-fbede7b594d4",,0,,,,,"/dashboard-calendar/20748",,"20748","/calendar/20748"
"91fa42c5-dbfe-4cd4-a3e0-d0cbbd9feed5",2024-10-09T08:22:06Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Mutant 2025 - SEO","386361","[""a3efb115-821a-43d3-94ad-afc4382a24df"",""77c8d6d6-afd6-42d7-ac13-78bdda0d9926"",""c0215e98-e7a9-4f3b-9af7-33d644f289fa""]",,2025-12-30T20:00:00Z,"In Progress","b4bae6d3-75e5-458b-8188-ced2388e559d","/dashboard-project/386361","426d8f37-fc41-444b-ab15-e9fc7bbb0933",,"f93f27cb-8874-4d4e-89f8-efbe91841fb2","/project/386361","77c8d6d6-afd6-42d7-ac13-78bdda0d9926",false,0,,,,,"/dashboard-calendar/386361",,"386361","/calendar/386361"
"946ae734-e628-4852-9764-1d2b095c7df3",2024-04-01T06:19:48Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Bliss'd - Social Media Marketing","357124","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""ccd8178e-6954-4b63-9ea3-6f8c601b9580""]",,2024-04-29T20:00:00Z,"Completed","3dfa2732-4093-4a45-b4a4-661907aeb0ef","/dashboard-project/357124","f60c871d-4ee1-4558-bb40-739ffc3ebd68",,"d6211ab8-516a-4670-9974-2010c421eea7","/project/357124","5c084634-6869-4e43-a13e-fbede7b594d4",true,0,"32f29cfa-d305-437f-8aa4-16b8dd2e8b4b",,,,"/dashboard-calendar/357124",,"357124","/calendar/357124"
"95f56020-38f5-4243-9485-5b776381ae67",2024-07-29T10:12:41Z,2025-12-05T16:23:24Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Aliice - Web Development","383639","[""5d29f4a7-4e82-4141-9bad-b4a06a04571f"",""11af1b74-7fd3-45bb-9d51-4dfe9c8a4055"",""144e9bd2-9ce5-4a4a-8708-dd5671829b1f"",""77c8d6d6-afd6-42d7-ac13-78bdda0d9926""]",,2024-12-30T20:00:00Z,"In Progress","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/383639","f9aa4f91-b841-4e4e-9c7d-9808d0894ab0",,"ef7e813b-6e69-48ee-b468-3a07c6ce82b3","/project/383639","77c8d6d6-afd6-42d7-ac13-78bdda0d9926",false,0,"248a1378-1787-4fe2-9bc5-9da4d2fcae11",,,,"/dashboard-calendar/383639",,"383639","/calendar/383639"
"9641b7fb-290f-42b5-9c06-6d773df0fe24",2023-02-15T06:23:55Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Skyline Libya","65441","[""5c084634-6869-4e43-a13e-fbede7b594d4"",""8055f94c-ed6b-43cf-b3aa-659c790942a8""]",,2023-02-27T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/65441","f9c4b9cf-50cd-44a2-ba40-f853a021b41f",,"2969a5b1-27f4-4a9e-bde4-8ee5ecf4dd85","/project/65441","5c084634-6869-4e43-a13e-fbede7b594d4",,0,,,,,"/dashboard-calendar/65441",,"65441","/calendar/65441"
"969e968f-3a4f-4af5-a4bd-bedbfa72c521",2022-11-30T16:18:41Z,2025-12-05T16:23:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Caroupe - Branding, Web & App Development","41017","[""bbfbe5c1-1ef3-4166-bdf4-96fc3f1e7255"",""8055f94c-ed6b-43cf-b3aa-659c790942a8"",""ccd8178e-6954-4b63-9ea3-6f8c601b9580""]",,2024-05-30T20:00:00Z,"Completed","ece86a13-c171-41db-a0f2-537ffdfca451","/dashboard-project/41017","52134946-ddb2-43d2-b77e-b5d3c1f71f84",,"f77963ea-434c-483e-a0c8-a9f766fece27","/project/41017","8055f94c-ed6b-43cf-b3aa-659c790942a8",true,0,,,,,"/dashboard-calendar/41017",,"41017","/calendar/41017"
