"invoiceNumber","slug","Invoice Details","Invoices (Item)","Client Receipt","Client Payment Confirmation","company","contact","project","invoiceDate","po","total","notes","status","paymentSchedules","search","ID","Created Date","Updated Date","Owner","companyInvoice","quotation","paymentDueDate"
"INV-24MM-081","inv-24mm-081","/dashboard-invoice/inv-24mm-081","/public-invoice/inv-24mm-081/98321864-cb2c-41f2-b082-5c8ffc4dd0b2","/receipt/inv-24mm-081/98321864-cb2c-41f2-b082-5c8ffc4dd0b2","/payment-confirmation/inv-24mm-081/98321864-cb2c-41f2-b082-5c8ffc4dd0b2","aedf0f59-4731-450e-b355-a78fc6d38aa5","6a0df770-ba80-404a-8459-03d5e3426b65","54876a9e-ba70-4ed8-a699-242db10e5a8e",2024-07-29T20:00:00Z,"N/A",5775,,"Paid","[{""percentage"":1,""_id"":""e9ec5313-4a0e-467f-af6f-25b09912bccc"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2024-07-31T07:19:20.228Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-08-06T04:53:14.529Z""},""amount"":5775,""company"":""aedf0f59-4731-450e-b355-a78fc6d38aa5"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Full Payment"",""invoice"":""98321864-cb2c-41f2-b082-5c8ffc4dd0b2"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2024-07-30T16:00:00Z""},""paymentDate"":{""$date"":""2024-08-12T16:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-24MM-081, A to Z Interior Design","98321864-cb2c-41f2-b082-5c8ffc4dd0b2",2024-07-31T07:19:19Z,2025-08-11T10:04:10Z,"01f011dc-8d52-4de4-9524-780ccef3313b","A to Z Interior Design","3796d3ef-2b26-4907-9638-ffc4c9533763",
"INV-24MM-055","inv-24mm-055","/dashboard-invoice/inv-24mm-055","/public-invoice/inv-24mm-055/98de895d-6a19-4ebb-8522-16245dea59a0","/receipt/inv-24mm-055/98de895d-6a19-4ebb-8522-16245dea59a0","/payment-confirmation/inv-24mm-055/98de895d-6a19-4ebb-8522-16245dea59a0","e5a8f142-b45d-4375-973d-f0cc776663e1","362a2d4b-7db8-4972-b783-40b81cfb06ae","1212678d-037b-475a-b187-a27821e2d3c8",2024-06-13T16:00:00Z,"N/A",14700,,"Paid","[{""percentage"":null,""_id"":""57104d0b-d96b-4695-86a5-e738ecacb53e"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2024-06-14T05:03:41.995Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-08-08T10:44:27.924Z""},""amount"":7350,""company"":""e5a8f142-b45d-4375-973d-f0cc776663e1"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""July Campaign"",""invoice"":""98de895d-6a19-4ebb-8522-16245dea59a0"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2024-06-10T20:00:00Z""},""paymentDate"":{""$date"":""2024-06-18T20:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""},{""percentage"":null,""_id"":""2e5acd2c-9804-4b1b-a8d7-9cd3108add51"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2024-06-14T05:03:41.988Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-08-06T04:53:14.527Z""},""amount"":3675,""company"":""e5a8f142-b45d-4375-973d-f0cc776663e1"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""August Campaign"",""invoice"":""98de895d-6a19-4ebb-8522-16245dea59a0"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2024-07-28T16:00:00Z""},""paymentDate"":{""$date"":""2024-07-31T16:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""},{""percentage"":null,""_id"":""72bf0e1c-b4cb-4c44-a749-c4290e516475"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2024-06-14T05:03:41.985Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-08-06T04:53:14.527Z""},""amount"":3675,""company"":""e5a8f142-b45d-4375-973d-f0cc776663e1"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""September Campaign"",""invoice"":""98de895d-6a19-4ebb-8522-16245dea59a0"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2024-08-27T20:00:00Z""},""paymentDate"":{""$date"":""2024-09-08T20:00:00Z""},""notes"":""<p>30 Aug 2024 - Chased</p>"",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-24MM-055, Airstay Holiday Homes","98de895d-6a19-4ebb-8522-16245dea59a0",2024-06-14T05:03:40Z,2025-08-11T11:25:21Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Airstay Holiday Homes","e272382d-16d0-4882-b5fb-0bedcd3962af",
"INV-24MM-047","inv-24mm-047","/dashboard-invoice/inv-24mm-047","/public-invoice/inv-24mm-047/9922acae-7bc4-4230-be85-f4757ab65c20","/receipt/inv-24mm-047/9922acae-7bc4-4230-be85-f4757ab65c20","/payment-confirmation/inv-24mm-047/9922acae-7bc4-4230-be85-f4757ab65c20","6b992c9d-755b-4c95-9666-1698f3926eec","bc19bd73-18a9-4c0c-9fcf-31f525c5ce10","d2074c9c-7ac4-4bdb-a81a-25dc250f2119",2024-03-30T20:00:00Z,"N/A",15750,,"Paid","[{""percentage"":null,""_id"":""cf2b750c-b92a-4839-bc42-972d0ba7392e"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2024-04-01T00:33:37.707Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-08-08T06:43:23.883Z""},""amount"":9450,""company"":""6b992c9d-755b-4c95-9666-1698f3926eec"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Initial Payment"",""invoice"":""9922acae-7bc4-4230-be85-f4757ab65c20"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2024-03-30T20:00:00Z""},""paymentDate"":{""$date"":""2024-03-31T20:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""},{""percentage"":null,""_id"":""e2df99a4-80c5-4cc2-aa49-6be0c451341b"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2024-04-01T00:33:37.721Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-08-08T10:29:15.733Z""},""amount"":6300,""company"":""6b992c9d-755b-4c95-9666-1698f3926eec"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Payment Upon Completion"",""invoice"":""9922acae-7bc4-4230-be85-f4757ab65c20"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2024-06-06T20:00:00Z""},""paymentDate"":{""$date"":""2024-06-09T20:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-24MM-047, LK IT Consultancy","9922acae-7bc4-4230-be85-f4757ab65c20",2024-04-01T00:33:37Z,2025-08-08T10:29:29Z,"01f011dc-8d52-4de4-9524-780ccef3313b","LK IT Consultancy","321074bb-ec71-4d83-bf45-9bd6fd0a3c2f",
"INV-24MM-064","inv-24mm-064","/dashboard-invoice/inv-24mm-064","/public-invoice/inv-24mm-064/9af1c27c-2305-4ccf-a222-0d26f0eb5af6","/receipt/inv-24mm-064/9af1c27c-2305-4ccf-a222-0d26f0eb5af6","/payment-confirmation/inv-24mm-064/9af1c27c-2305-4ccf-a222-0d26f0eb5af6","2bc7a710-aefc-4b06-b0b2-361b14b3b092","505f4a91-9143-497d-beb8-1747348c8e3e","ffe8886b-5cd8-45fd-b819-4bff130db463",2024-07-04T16:00:00Z,"N/A",2100,,"Cancelled","[{""paymentNumber"":""RX-24MM-064"",""percentage"":1,""_id"":""64980fb7-f308-4b4d-b10f-8e36ded2b9cd"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2024-07-05T08:04:44.948Z""},""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2024-07-05T08:04:44.948Z""},""amount"":2100,""company"":""2bc7a710-aefc-4b06-b0b2-361b14b3b092"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Immediate full payment"",""invoice"":""9af1c27c-2305-4ccf-a222-0d26f0eb5af6"",""note"":"""",""status"":""Not Due"",""dueDate"":{""$date"":""2024-07-07T16:00:00Z""},""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-24MM-064, KhamCo - Tailored Web Development, KhamCo","9af1c27c-2305-4ccf-a222-0d26f0eb5af6",2024-07-05T08:02:52Z,2024-10-01T05:17:26Z,"01f011dc-8d52-4de4-9524-780ccef3313b","KhamCo",,
"INV-24MM-094","inv-24mm-094","/dashboard-invoice/inv-24mm-094","/public-invoice/inv-24mm-094/9b9df358-8a36-407e-b8cf-3fbbd38a8e63","/receipt/inv-24mm-094/9b9df358-8a36-407e-b8cf-3fbbd38a8e63","/payment-confirmation/inv-24mm-094/9b9df358-8a36-407e-b8cf-3fbbd38a8e63","f9c4b9cf-50cd-44a2-ba40-f853a021b41f","2969a5b1-27f4-4a9e-bde4-8ee5ecf4dd85","d26c15dc-2ef0-4482-8b60-9e000d122a0e",2024-09-04T20:00:00Z,"N/A",1575,,"Paid",,"INV-24MM-094, Libya Build 2024 - Production, ATEX International Exhibitions","9b9df358-8a36-407e-b8cf-3fbbd38a8e63",2024-09-06T06:50:51Z,2024-10-25T08:55:57Z,"01f011dc-8d52-4de4-9524-780ccef3313b","ATEX International Exhibitions",,
"INV-26MM-171","inv-26mm-171","/dashboard-invoice/inv-26mm-171","/public-invoice/inv-26mm-171/9bf21d67-7b11-4f65-9689-6f729dce186b","/receipt/inv-26mm-171/9bf21d67-7b11-4f65-9689-6f729dce186b","/payment-confirmation/inv-26mm-171/9bf21d67-7b11-4f65-9689-6f729dce186b","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1","04be3f3e-1786-4d4b-a1cc-743721b3c18c","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd",2026-05-17T20:00:00Z,"N/A",26136.34,,"Paid",,"INV-26MM-171, Elite Property DXB - Social Media & Marketing, Creatives & SEO, Elite Property Brokerage LLC","9bf21d67-7b11-4f65-9689-6f729dce186b",2026-04-24T06:16:44Z,2026-07-06T07:41:26Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Elite Property Brokerage LLC",,2026-05-17T20:00:00Z
"INV-REV23MM-024","inv-rev23mm-024","/dashboard-invoice/inv-rev23mm-024","/public-invoice/inv-rev23mm-024/9cb348b5-c66b-4b65-8c23-b9e0f0d54418","/receipt/inv-rev23mm-024/9cb348b5-c66b-4b65-8c23-b9e0f0d54418","/payment-confirmation/inv-rev23mm-024/9cb348b5-c66b-4b65-8c23-b9e0f0d54418","1c17a651-2ecb-4a39-9a83-119a3bca2a99","803f164d-0d2e-4313-9948-4898399c4221","7658662f-5d67-42b0-9843-32b421336474",2023-10-13T16:00:00Z,,2000,,"Paid","[{""_id"":""9340f1e1-2720-406a-a677-780ce2ab2be6"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2023-02-15T06:46:14.222Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2023-04-17T20:51:45.607Z""},""amount"":2000,""company"":""1c17a651-2ecb-4a39-9a83-119a3bca2a99"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Full Payment - Annual Subscription"",""invoice"":""9cb348b5-c66b-4b65-8c23-b9e0f0d54418"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2023-02-17T16:00:00Z""},""paymentDate"":{""$date"":""2023-03-12T16:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-REV23MM-024, Lisaf","9cb348b5-c66b-4b65-8c23-b9e0f0d54418",2023-02-15T06:44:53Z,2024-10-02T04:54:38Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Lisaf",,
"INV-24MM-040","inv-24mm-040","/dashboard-invoice/inv-24mm-040","/public-invoice/inv-24mm-040/9cfbf665-a9fd-4d68-8e01-ecb0b330ac48","/receipt/inv-24mm-040/9cfbf665-a9fd-4d68-8e01-ecb0b330ac48","/payment-confirmation/inv-24mm-040/9cfbf665-a9fd-4d68-8e01-ecb0b330ac48","2efc4a99-f8c9-4b25-b8fd-463c8f13cad2","c4b98c39-0f0b-4644-9f23-c692f4c2c469","b3b38752-bff2-4eff-a8a7-d952e7878085",2024-03-04T16:00:00Z,"N/A",15500,,"Cancelled",,"INV-24MM-040, II Resources Network","9cfbf665-a9fd-4d68-8e01-ecb0b330ac48",2024-03-05T12:57:30Z,2024-09-17T05:12:22Z,"01f011dc-8d52-4de4-9524-780ccef3313b","II Resources Network","234ba334-65f1-48d4-973c-d05d51701e5b",
"INV-REV22MM-031","inv-rev22mm-031","/dashboard-invoice/inv-rev22mm-031","/public-invoice/inv-rev22mm-031/9da421f3-8795-4f9e-82fa-b855acc507b2","/receipt/inv-rev22mm-031/9da421f3-8795-4f9e-82fa-b855acc507b2","/payment-confirmation/inv-rev22mm-031/9da421f3-8795-4f9e-82fa-b855acc507b2","aa83a9f4-58d8-4c37-9029-13cd8b1494e9","6f4da86d-aa82-4b4c-ad4b-9739c7245db6","24b7d6ec-0579-4b09-a11e-69c2e06d83a0",2022-06-30T08:00:00Z,,7825,,"Paid",,"INV-REV22MM-031, White Space","9da421f3-8795-4f9e-82fa-b855acc507b2",2022-11-30T20:23:25Z,2025-03-06T06:57:17Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","White Space",,
"INV-25MM-005","INV-25MM-005","/dashboard-invoice/inv-25mm-005","/public-invoice/inv-25mm-005/9ddcf693-2367-48f2-baa7-ebc8c1735d79","/receipt/inv-24mm-130/9ddcf693-2367-48f2-baa7-ebc8c1735d79","/payment-confirmation/inv-24mm-130/9ddcf693-2367-48f2-baa7-ebc8c1735d79","734506c8-4e02-428f-92a5-1f1a96a7cd28","d911a775-b8bb-474b-b9e9-aa7761832852","182e5528-5ab6-4b96-ae89-d1f2e63219be",2025-01-14T16:00:00Z,"N/A",2625,,"Cancelled","[{""paymentNumber"":""RX-24MM-130"",""percentage"":1,""_id"":""5a351038-9644-48d0-b3a4-f0d51e73d941"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2025-01-15T12:54:13.228Z""},""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-01-15T12:54:13.228Z""},""amount"":2625,""company"":""734506c8-4e02-428f-92a5-1f1a96a7cd28"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Due for payment"",""invoice"":""9ddcf693-2367-48f2-baa7-ebc8c1735d79"",""note"":"""",""status"":""Due"",""dueDate"":{""$date"":""2025-01-15T16:00:00Z""},""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-25MM-005, The Cake Boutique - Web Design & Development, Waldorf Astoria","9ddcf693-2367-48f2-baa7-ebc8c1735d79",2025-01-15T12:52:17Z,2025-01-29T08:34:50Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Waldorf Astoria",,
"INV-REV23MM-020","inv-rev23mm-020","/dashboard-invoice/inv-rev23mm-020","/public-invoice/inv-rev23mm-020/9e1c5543-f020-4ae0-a814-1b6e82e83fb9","/receipt/inv-rev23mm-020/9e1c5543-f020-4ae0-a814-1b6e82e83fb9","/payment-confirmation/inv-rev23mm-020/9e1c5543-f020-4ae0-a814-1b6e82e83fb9","f32c1b3c-b303-4392-80fe-40e24b350b1c","3f268474-79f6-4bd7-8b83-db58f918c66c","73c09e13-6c11-424a-a489-507a608b6206",2023-08-27T20:00:00Z,,1575,,"Cancelled","[{""_id"":""2b50fb7a-a867-48a4-8e8c-92bfe188e13f"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2023-02-15T06:33:47.310Z""},""paymentMethod"":"""",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2024-03-21T07:11:51.398Z""},""amount"":1575,""company"":""f32c1b3c-b303-4392-80fe-40e24b350b1c"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Full Payment - Annual Subscription"",""invoice"":""9e1c5543-f020-4ae0-a814-1b6e82e83fb9"",""note"":"""",""status"":""Due"",""dueDate"":{""$date"":""2023-08-27T16:00:00Z""},""paymentDate"":null,""notes"":""<p>11/03/2023 - Chased</p><p>11/20/2023 - Chased</p><p>01/08/2024 - Chased</p><p>01/30/2024 - Chased</p><p>03/21/2024 - Chased</p>"",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-REV23MM-020, AZ &CO","9e1c5543-f020-4ae0-a814-1b6e82e83fb9",2023-02-15T06:32:55Z,2024-06-26T10:21:31Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","AZ &CO",,
"INV-25MM-070","inv-25mm-070","/dashboard-invoice/inv-25mm-070","/public-invoice/inv-25mm-070/9ece9655-2e4c-4a02-9696-106963ce6ae5","/receipt/inv-25mm-070/9ece9655-2e4c-4a02-9696-106963ce6ae5","/payment-confirmation/inv-25mm-070/9ece9655-2e4c-4a02-9696-106963ce6ae5","e1d94d72-9ae6-42d9-89d5-694115a43c97","ccff9915-cab1-433d-9987-f75bf859cbf8","cf43c9d2-0680-46a6-bfb1-614177099a56",2025-07-08T20:00:00Z,"N/A",2625,,"Paid","[{""percentage"":1,""_id"":""1d5cfc2e-cde3-4ee3-873d-9e1c018834ff"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2025-07-10T06:47:46.059Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-10-23T09:31:47.125Z""},""amount"":2625,""company"":""e1d94d72-9ae6-42d9-89d5-694115a43c97"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Due for Payment"",""invoice"":""9ece9655-2e4c-4a02-9696-106963ce6ae5"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2025-07-24T20:00:00Z""},""paymentDate"":{""$date"":""2025-07-24T20:00:00Z""},""notes"":""<p>Thru Reimbursement</p>"",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-25MM-070, Flavour Fest Kuwait 2026 - Creatives & Social Media Marketing, ATEX International Exhibitions (Flavour Fest Kuwait)","9ece9655-2e4c-4a02-9696-106963ce6ae5",2025-07-10T06:44:13Z,2025-10-23T09:33:37Z,"01f011dc-8d52-4de4-9524-780ccef3313b","ATEX International Exhibitions (Flavour Fest Kuwait)",,
"INV-24MM-022","inv-24mm-022","/dashboard-invoice/inv-24mm-022","/public-invoice/inv-24mm-022/a05cbc32-0020-433e-b0c0-250b18a53a7f","/receipt/inv-24mm-022/a05cbc32-0020-433e-b0c0-250b18a53a7f","/payment-confirmation/inv-24mm-022/a05cbc32-0020-433e-b0c0-250b18a53a7f","a2b2ac31-3ec4-421a-a429-676fed26d838","ffb9a6e8-817b-42d1-9ea0-a6afe5c464be","43926fd3-a47e-4a77-a141-b8c4fe09a703",2024-03-03T16:00:00Z,"N/A",2100,,"Cancelled",,"INV-24MM-022, Aequius - Investment Portal (Phase 1), Aequius","a05cbc32-0020-433e-b0c0-250b18a53a7f",2024-03-04T05:56:23Z,2025-01-15T08:10:17Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Aequius",,
"INV-REV23MM-058","inv-rev23mm-058","/dashboard-invoice/inv-rev23mm-058","/public-invoice/inv-rev23mm-058/a09bd158-aa5b-411b-bebf-83c20666070b","/receipt/inv-rev23mm-058/a09bd158-aa5b-411b-bebf-83c20666070b","/payment-confirmation/inv-rev23mm-058/a09bd158-aa5b-411b-bebf-83c20666070b","13e49100-e003-49e7-8386-c7f0c100d4c9","87b0cc47-2579-408d-a7e5-bbf53a639f26","fb304ac8-413b-4d89-9a38-859aedc42873",2023-05-24T16:00:00Z,"1",27500,,"Paid","[{""_id"":""51c01609-d323-4ae4-a685-3622e002544b"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2023-05-25T11:03:18.960Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2023-05-29T09:28:04.765Z""},""amount"":27437,""company"":""13e49100-e003-49e7-8386-c7f0c100d4c9"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""100% Immediate Payment"",""invoice"":""a09bd158-aa5b-411b-bebf-83c20666070b"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2023-05-24T16:00:00Z""},""paymentDate"":{""$date"":""2023-05-28T16:00:00Z""},""notes"":""<p>AED 27, 500 - Short of AED 63</p>"",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-REV23MM-058, Sand Beach KSA","a09bd158-aa5b-411b-bebf-83c20666070b",2023-05-25T10:53:52Z,2024-02-26T00:23:06Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Sand Beach KSA",,
"INV-REV23MM-103","inv-rev23mm-103","/dashboard-invoice/inv-rev23mm-103","/public-invoice/inv-rev23mm-103/a152878e-b5b0-4cb3-a39a-6885baa7b43b","/receipt/inv-rev23mm-103/a152878e-b5b0-4cb3-a39a-6885baa7b43b","/payment-confirmation/inv-rev23mm-103/a152878e-b5b0-4cb3-a39a-6885baa7b43b","97fa41fe-3189-46cb-93d0-c7aa942c609c","76b1b190-35cd-42fb-8918-3e274c9bee98","98955913-1772-48b3-9c26-67054213b22d",2023-11-14T16:00:00Z,"N/A",1837.5,,"Paid","[{""paymentNumber"":""RX-REV23MM-0103"",""_id"":""41921186-aafb-4460-b167-6e1831aa4c8f"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2023-11-15T07:15:05.660Z""},""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-08-06T04:53:14.527Z""},""amount"":1837.5,""company"":""97fa41fe-3189-46cb-93d0-c7aa942c609c"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""100% Full Payment"",""invoice"":""a152878e-b5b0-4cb3-a39a-6885baa7b43b"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2023-11-14T16:00:00Z""},""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-REV23MM-103, WATCHH","a152878e-b5b0-4cb3-a39a-6885baa7b43b",2023-11-15T07:10:35Z,2025-09-01T08:14:05Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","WATCHH",,
"INV-26MM-150","inv-26mm-150","/dashboard-invoice/inv-26mm-150","/public-invoice/inv-26mm-150/a29dd623-d78b-4228-a9ce-1ad5a3c07e2f","/receipt/inv-26mm-150/a29dd623-d78b-4228-a9ce-1ad5a3c07e2f","/payment-confirmation/inv-26mm-150/a29dd623-d78b-4228-a9ce-1ad5a3c07e2f","d6f1ec21-6863-49f7-a4bd-560a38c169e9","7cadb6c9-5ac7-494a-aa8d-e871f6ddd84d",,2026-02-02T20:00:00Z,"PO Number: 4500047133",5775,,"Paid","[{""percentage"":1,""_id"":""c2acc4ce-c025-4102-a4aa-38dc83b3c102"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2026-02-06T10:07:07.478Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2026-04-21T05:51:55.218Z""},""amount"":5775,""company"":""d6f1ec21-6863-49f7-a4bd-560a38c169e9"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""100% Upon Delivery"",""invoice"":""a29dd623-d78b-4228-a9ce-1ad5a3c07e2f"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2026-02-10T20:00:00Z""},""paymentDate"":{""$date"":""2026-04-20T20:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-26MM-150, undefined, World Health Expo","a29dd623-d78b-4228-a9ce-1ad5a3c07e2f",2026-02-03T09:59:41Z,2026-04-27T10:11:41Z,"01f011dc-8d52-4de4-9524-780ccef3313b","World Health Expo",,2026-02-02T20:00:00Z
